iter	Passed	Remaining
1871	376	3643
1872	376	3643
1873	376	3642
1874	376	3642
1875	376	3642
1876	377	3642
1877	377	3641
1878	377	3640
1879	377	3640
1880	377	3640
1881	378	3639
1882	378	3639
1883	378	3638
1884	378	3638
1885	378	3637
1886	378	3637
1887	379	3636
1888	379	3636
1889	379	3636
1890	379	3635
1891	379	3635
1892	379	3634
1893	380	3633
1894	380	3633
1895	380	3632
1896	380	3631
1897	380	3631
1898	380	3631
1899	381	3630
1900	381	3629
1901	381	3629
1902	381	3628
1903	381	3628
1904	381	3627
1905	382	3627
1906	382	3627
1907	382	3626
1908	382	3626
1909	382	3626
1910	383	3625
1911	383	3624
1912	383	3624
1913	383	3623
1914	383	3623
1915	383	3622
1916	383	3621
1917	384	3621
1918	384	3621
1919	384	3621
1920	384	3622
1921	385	3622
1922	385	3621
1923	385	3621
1924	385	3620
1925	385	3619
1926	385	3618
1927	385	3617
1928	386	3617
1929	386	3616
1930	386	3615
1931	386	3615
1932	386	3614
1933	386	3614
1934	387	3613
1935	387	3612
1936	387	3612
1937	387	3612
1938	387	3611
1939	387	3611
1940	388	3610
1941	388	3609
1942	388	3609
1943	388	3608
1944	388	3608
1945	388	3607
1946	388	3606
1947	389	3606
1948	389	3606
1949	389	3605
1950	389	3604
1951	389	3604
1952	390	3604
1953	391	3611
1954	391	3611
1955	391	3612
1956	391	3612
1957	391	3611
1958	392	3611
1959	392	3611
1960	392	3610
1961	392	3610
1962	392	3609
1963	392	3608
1964	393	3608
1965	393	3607
1966	393	3607
1967	393	3606
1968	393	3605
1969	393	3605
1970	394	3604
1971	394	3604
1972	394	3603
1973	394	3603
1974	394	3602
1975	394	3602
1976	395	3601
1977	395	3600
1978	395	3599
1979	395	3599
1980	395	3598
1981	395	3597
1982	395	3596
1983	396	3596
1984	396	3595
1985	396	3594
1986	396	3594
1987	396	3593
1988	396	3592
1989	396	3592
1990	397	3591
1991	397	3590
1992	397	3590
1993	397	3589
1994	397	3589
1995	397	3588
1996	398	3587
1997	398	3587
1998	398	3586
1999	398	3586
2000	398	3585
2001	398	3585
2002	399	3585
2003	399	3584
2004	399	3584
2005	399	3585
2006	399	3585
2007	400	3585
2008	400	3585
2009	400	3585
2010	400	3584
2011	400	3584
2012	401	3583
2013	401	3583
2014	401	3582
2015	401	3582
2016	401	3581
2017	401	3581
2018	402	3580
2019	402	3580
2020	402	3580
2021	402	3579
2022	402	3579
2023	402	3579
2024	403	3578
2025	403	3578
2026	403	3577
2027	403	3577
2028	403	3576
2029	403	3576
2030	404	3575
2031	404	3575
2032	404	3574
2033	404	3573
2034	404	3572
2035	404	3572
2036	405	3571
2037	405	3571
2038	405	3570
2039	405	3571
2040	406	3572
2041	406	3572
2042	406	3572
2043	406	3572
2044	406	3572
2045	407	3572
2046	407	3572
2047	407	3571
2048	407	3572
2049	408	3572
2050	408	3572
2051	408	3572
2052	408	3571
2053	408	3570
2054	408	3570
2055	409	3569
2056	409	3569
2057	409	3569
2058	409	3568
2059	409	3568
2060	409	3567
2061	410	3567
2062	410	3566
2063	410	3566
2064	410	3566
2065	410	3565
2066	410	3565
2067	411	3564
2068	411	3564
2069	411	3563
2070	411	3563
2071	411	3563
2072	411	3562
2073	412	3562
2074	412	3561
2075	412	3561
2076	412	3560
2077	412	3560
2078	412	3559
2079	413	3559
2080	413	3558
2081	413	3558
2082	413	3557
2083	413	3557
2084	413	3556
2085	414	3556
2086	414	3556
2087	414	3555
2088	414	3555
2089	414	3555
2090	415	3555
2091	415	3555
2092	415	3555
2093	415	3554
2094	415	3554
2095	416	3554
2096	416	3554
2097	416	3554
2098	416	3554
2099	417	3555
2100	417	3555
2101	417	3556
2102	417	3556
2103	418	3556
2104	418	3556
2105	418	3555
2106	418	3555
2107	418	3554
2108	418	3554
2109	419	3553
2110	419	3553
2111	419	3552
2112	419	3552
2113	419	3551
2114	419	3551
2115	420	3550
2116	420	3550
2117	420	3549
2118	420	3550
2119	420	3550
2120	421	3551
2121	421	3551
2122	421	3551
2123	421	3551
2124	422	3550
2125	422	3550
2126	422	3550
2127	422	3549
2128	422	3548
2129	422	3548
2130	423	3547
2131	423	3546
2132	423	3546
2133	423	3545
2134	423	3545
2135	423	3545
2136	424	3544
2137	424	3544
2138	424	3543
2139	424	3543
2140	424	3542
2141	424	3542
2142	425	3541
2143	425	3541
2144	425	3540
2145	425	3540
2146	425	3539
2147	425	3538
2148	425	3538
2149	426	3537
2150	426	3537
2151	426	3536
2152	426	3536
2153	426	3535
2154	426	3534
2155	427	3534
2156	427	3533
2157	427	3533
2158	427	3532
2159	427	3532
2160	427	3531
2161	427	3531
2162	428	3530
2163	428	3530
2164	428	3529
2165	428	3528
2166	428	3529
2167	429	3528
2168	429	3528
2169	429	3527
2170	429	3527
2171	429	3526
2172	429	3527
2173	430	3527
2174	430	3527
2175	430	3527
2176	430	3526
2177	430	3526
2178	431	3525
2179	431	3525
2180	431	3524
2181	431	3524
2182	431	3523
2183	431	3523
2184	432	3522
2185	432	3522
2186	432	3521
2187	432	3521
2188	432	3521
2189	432	3520
2190	433	3519
2191	433	3519
2192	433	3518
2193	433	3518
2194	433	3517
2195	433	3516
2196	433	3516
2197	434	3515
2198	434	3515
2199	434	3514
2200	434	3514
2201	434	3513
2202	434	3513
2203	435	3512
2204	435	3512
2205	435	3511
2206	435	3511
2207	435	3510
2208	436	3511
2209	436	3512
2210	436	3512
2211	436	3512
2212	436	3511
2213	437	3511
2214	437	3511
2215	437	3511
2216	437	3511
2217	438	3511
2218	438	3511
2219	438	3510
2220	438	3510
2221	438	3509
2222	438	3509
2223	439	3508
2224	439	3508
2225	439	3508
2226	439	3507
2227	439	3507
2228	439	3507
2229	440	3506
2230	440	3506
2231	440	3505
2232	440	3505
2233	440	3505
2234	440	3505
2235	441	3504
2236	441	3504
2237	441	3503
2238	441	3503
2239	441	3503
2240	442	3502
2241	442	3502
2242	442	3502
2243	442	3502
2244	442	3501
2245	442	3501
2246	443	3500
2247	443	3500
2248	443	3500
2249	443	3499
2250	443	3499
2251	444	3499
2252	444	3499
2253	444	3499
2254	444	3499
2255	444	3498
2256	445	3502
2257	445	3502
2258	446	3502
2259	446	3502
2260	446	3502
2261	446	3502
2262	446	3501
2263	446	3501
2264	447	3501
2265	447	3500
2266	447	3500
2267	447	3500
2268	447	3499
2269	448	3499
2270	448	3498
2271	448	3498
2272	448	3497
2273	448	3497
2274	448	3497
2275	449	3496
2276	449	3496
2277	449	3495
2278	449	3495
2279	449	3494
2280	449	3494
2281	450	3493
2282	450	3493
2283	450	3493
2284	450	3492
2285	450	3492
2286	450	3492
2287	451	3491
2288	451	3491
2289	451	3492
2290	451	3492
2291	452	3492
2292	452	3492
2293	452	3492
2294	452	3492
2295	452	3491
2296	453	3491
2297	453	3490
2298	453	3491
2299	453	3491
2300	453	3491
2301	454	3491
2302	454	3490
2303	454	3490
2304	454	3490
2305	454	3490
2306	455	3489
2307	455	3489
2308	455	3489
2309	455	3489
2310	455	3488
2311	455	3488
2312	456	3487
2313	456	3487
2314	456	3486
2315	456	3486
2316	456	3485
2317	456	3485
2318	457	3485
2319	457	3484
2320	457	3484
2321	457	3483
2322	457	3483
2323	457	3483
2324	458	3482
2325	458	3482
2326	458	3481
2327	458	3481
2328	458	3481
2329	458	3480
2330	459	3480
2331	459	3479
2332	459	3479
2333	459	3478
2334	459	3478
2335	459	3477
2336	460	3476
2337	460	3476
2338	460	3476
2339	460	3477
2340	460	3477
2341	461	3477
2342	461	3477
2343	461	3476
2344	461	3476
2345	461	3475
2346	461	3474
2347	462	3474
2348	462	3473
2349	462	3473
2350	462	3472
2351	462	3471
2352	462	3471
2353	462	3470
2354	463	3470
2355	463	3469
2356	463	3468
2357	463	3468
2358	463	3467
2359	463	3467
2360	464	3466
2361	464	3466
2362	464	3465
2363	464	3465
2364	464	3464
2365	464	3463
2366	464	3463
2367	465	3462
2368	465	3461
2369	465	3461
2370	465	3460
2371	465	3460
2372	465	3459
2373	466	3461
2374	466	3461
2375	466	3461
2376	466	3461
2377	467	3461
2378	467	3461
2379	467	3461
2380	467	3460
2381	467	3460
2382	467	3459
2383	468	3459
2384	468	3458
2385	468	3458
2386	468	3458
2387	468	3457
2388	468	3457
2389	469	3456
2390	469	3456
2391	469	3455
2392	469	3455
2393	469	3454
2394	469	3454
2395	470	3453
2396	470	3453
2397	470	3452
2398	470	3451
2399	470	3451
2400	470	3450
2401	471	3451
2402	471	3451
2403	471	3451
2404	471	3451
2405	471	3451
2406	472	3451
2407	472	3450
2408	472	3450
2409	472	3450
2410	472	3449
2411	473	3449
2412	473	3448
2413	473	3448
2414	473	3447
2415	473	3447
2416	473	3446
2417	473	3446
2418	474	3446
2419	474	3445
2420	474	3445
2421	474	3445
2422	474	3444
2423	475	3444
2424	475	3446
2425	475	3446
2426	475	3446
2427	476	3446
2428	476	3446
2429	476	3446
2430	476	3446
2431	477	3446
2432	477	3446
2433	477	3445
2434	477	3444
2435	477	3444
2436	477	3443
2437	477	3443
2438	478	3442
2439	478	3442
2440	478	3441
2441	478	3440
2442	478	3440
2443	478	3440
2444	479	3440
2445	479	3439
2446	479	3439
2447	479	3439
2448	479	3438
2449	480	3438
2450	480	3438
2451	480	3437
2452	480	3436
2453	480	3436
2454	480	3435
2455	480	3435
2456	481	3434
2457	481	3434
2458	481	3434
2459	481	3434
2460	481	3434
2461	482	3434
2462	482	3434
2463	482	3434
2464	482	3434
2465	482	3433
2466	483	3433
2467	483	3433
2468	483	3432
2469	483	3432
2470	483	3431
2471	484	3432
2472	484	3432
2473	484	3431
2474	484	3431
2475	484	3431
2476	484	3430
2477	485	3430
2478	485	3429
2479	485	3429
2480	485	3429
2481	485	3428
2482	485	3428
2483	486	3428
2484	486	3427
2485	486	3427
2486	486	3426
2487	486	3426
2488	486	3426
2489	487	3425
2490	487	3425
2491	487	3425
2492	487	3424
2493	487	3424
2494	488	3424
2495	488	3423
2496	488	3423
2497	488	3422
2498	488	3422
2499	488	3422
2500	489	3421
2501	489	3421
2502	489	3420
2503	489	3420
2504	489	3420
2505	489	3419
2506	490	3419
2507	490	3419
2508	490	3418
2509	490	3419
2510	490	3418
2511	491	3418
2512	491	3418
2513	491	3418
2514	491	3418
2515	491	3418
2516	492	3418
2517	492	3418
2518	492	3418
2519	492	3417
2520	492	3417
2521	493	3416
2522	493	3416
2523	493	3415
2524	493	3414
2525	493	3414
2526	493	3413
2527	493	3413
2528	493	3412
2529	494	3412
2530	494	3411
2531	494	3411
2532	494	3410
2533	494	3409
2534	494	3408
2535	494	3408
2536	495	3408
2537	495	3407
2538	495	3407
2539	495	3406
2540	495	3406
2541	495	3405
2542	496	3405
2543	496	3404
2544	496	3404
2545	496	3405
2546	496	3405
2547	497	3405
2548	497	3405
2549	497	3405
2550	497	3405
2551	498	3405
2552	498	3405
2553	498	3404
2554	498	3404
2555	498	3404
2556	498	3403
2557	499	3403
2558	499	3403
2559	499	3403
2560	499	3403
2561	499	3402
2562	500	3402
2563	500	3401
2564	500	3401
2565	500	3400
2566	500	3400
2567	500	3400
2568	501	3399
2569	501	3399
2570	501	3398
2571	501	3398
2572	501	3397
2573	501	3396
2574	501	3396
2575	502	3395
2576	502	3395
2577	502	3395
2578	502	3394
2579	502	3394
2580	502	3393
2581	503	3393
2582	503	3392
2583	503	3392
2584	503	3391
2585	503	3390
2586	503	3391
2587	503	3390
2588	504	3390
2589	504	3390
2590	504	3390
2591	504	3390
2592	505	3390
2593	505	3390
2594	505	3390
2595	505	3390
2596	505	3390
2597	506	3390
2598	506	3389
2599	506	3389
2600	506	3389
2601	506	3388
2602	507	3388
2603	507	3389
2604	507	3389
2605	507	3389
2606	507	3388
2607	508	3388
2608	508	3388
2609	508	3387
2610	508	3387
2611	508	3386
2612	508	3386
2613	509	3385
2614	509	3385
2615	509	3384
2616	509	3384
2617	509	3383
2618	509	3383
2619	509	3382
2620	510	3382
2621	510	3381
2622	510	3381
2623	510	3381
2624	510	3380
2625	510	3380
2626	511	3379
2627	511	3379
2628	511	3379
2629	511	3379
2630	511	3379
2631	512	3379
2632	512	3379
2633	512	3379
2634	512	3379
2635	512	3378
2636	513	3378
2637	513	3378
2638	513	3377
2639	513	3377
2640	513	3377
2641	513	3376
2642	514	3376
2643	514	3375
2644	514	3375
2645	514	3375
2646	514	3376
2647	515	3375
2648	515	3375
2649	515	3375
2650	515	3374
2651	515	3374
2652	516	3374
2653	516	3374
2654	516	3373
2655	516	3373
2656	516	3372
2657	516	3372
2658	517	3371
2659	517	3371
2660	517	3370
2661	517	3370
2662	517	3369
2663	517	3369
2664	517	3369
2665	518	3368
2666	518	3368
2667	518	3368
2668	518	3367
2669	518	3367
2670	518	3366
2671	519	3366
2672	519	3365
2673	519	3365
2674	519	3364
2675	519	3364
2676	519	3364
2677	519	3363
2678	520	3362
2679	520	3362
2680	520	3361
2681	521	3364
2682	521	3364
2683	521	3364
2684	521	3363
2685	521	3363
2686	521	3363
2687	522	3362
2688	522	3362
2689	522	3362
2690	522	3362
2691	522	3362
2692	523	3362
2693	523	3361
2694	523	3361
2695	523	3360
2696	523	3360
2697	524	3360
2698	524	3360
2699	524	3360
2700	524	3360
2701	524	3359
2702	525	3359
2703	525	3359
2704	525	3359
2705	525	3358
2706	525	3358
2707	525	3358
2708	526	3357
2709	526	3357
2710	526	3357
2711	526	3357
2712	526	3357
2713	527	3357
2714	527	3357
2715	527	3357
2716	527	3356
2717	527	3356
2718	528	3356
2719	528	3356
2720	528	3355
2721	528	3356
2722	528	3356
2723	529	3355
2724	529	3355
2725	529	3355
2726	529	3355
2727	529	3354
2728	530	3354
2729	530	3354
2730	530	3354
2731	530	3354
2732	530	3353
2733	531	3353
2734	531	3353
2735	531	3353
2736	531	3352
2737	531	3352
2738	531	3352
2739	532	3351
2740	532	3351
2741	532	3351
2742	532	3351
2743	532	3351
2744	533	3351
2745	533	3350
2746	533	3350
2747	533	3350
2748	533	3349
2749	534	3349
2750	534	3349
2751	534	3348
2752	534	3348
2753	534	3348
2754	534	3347
2755	534	3347
2756	535	3346
2757	535	3346
2758	535	3345
2759	535	3345
2760	535	3344
2761	535	3344
2762	536	3344
2763	536	3343
2764	536	3343
2765	536	3343
2766	536	3343
2767	536	3342
2768	537	3342
2769	537	3341
2770	537	3341
2771	537	3341
2772	537	3340
2773	537	3340
2774	538	3340
2775	538	3339
2776	538	3339
2777	538	3338
2778	538	3338
2779	538	3338
2780	539	3338
2781	539	3338
2782	539	3338
2783	539	3337
2784	539	3337
2785	540	3336
2786	540	3335
2787	540	3335
2788	540	3335
2789	540	3334
2790	540	3333
2791	540	3333
2792	540	3332
2793	541	3332
2794	541	3331
2795	541	3333
2796	541	3333
2797	542	3333
2798	542	3333
2799	542	3332
2800	542	3332
2801	542	3332
2802	543	3331
2803	543	3331
2804	543	3331
2805	543	3330
2806	543	3330
2807	543	3330
2808	544	3329
2809	544	3329
2810	544	3328
2811	544	3328
2812	544	3327
2813	544	3327
2814	544	3326
2815	545	3326
2816	545	3325
2817	545	3325
2818	545	3324
2819	545	3324
2820	545	3324
2821	546	3323
2822	546	3323
2823	546	3323
2824	546	3323
2825	546	3323
2826	546	3322
2827	547	3322
2828	547	3321
2829	547	3320
2830	547	3320
2831	547	3319
2832	547	3319
2833	547	3319
2834	548	3318
2835	548	3318
2836	548	3317
2837	548	3317
2838	548	3316
2839	548	3316
2840	549	3316
2841	549	3315
2842	549	3315
2843	549	3315
2844	549	3315
2845	549	3314
2846	550	3314
2847	550	3314
2848	550	3313
2849	551	3316
2850	551	3316
2851	551	3316
2852	551	3316
2853	552	3316
2854	552	3316
2855	552	3316
2856	552	3316
2857	552	3315
2858	553	3315
2859	553	3315
2860	553	3315
2861	553	3314
2862	553	3314
2863	553	3313
2864	554	3313
2865	554	3313
2866	554	3312
2867	554	3312
2868	554	3312
2869	554	3312
2870	555	3312
2871	555	3311
2872	555	3311
2873	555	3311
2874	555	3311
2875	556	3311
2876	556	3310
2877	556	3310
2878	556	3310
2879	556	3310
2880	557	3310
2881	557	3310
2882	557	3310
2883	557	3310
2884	557	3310
2885	558	3309
2886	558	3309
2887	558	3309
2888	558	3308
2889	558	3308
2890	559	3308
2891	559	3308
2892	559	3307
2893	559	3307
2894	559	3307
2895	559	3306
2896	560	3306
2897	560	3306
2898	560	3305
2899	560	3305
2900	560	3305
2901	560	3304
2902	561	3304
2903	561	3304
2904	561	3303
2905	561	3303
2906	561	3303
2907	561	3302
2908	562	3302
2909	562	3302
2910	562	3302
2911	562	3302
2912	562	3301
2913	563	3301
2914	563	3301
2915	563	3301
2916	563	3300
2917	563	3300
2918	564	3300
2919	564	3300
2920	564	3300
2921	564	3300
2922	564	3300
2923	565	3299
2924	565	3299
2925	565	3299
2926	565	3298
2927	565	3298
2928	566	3298
2929	566	3298
2930	566	3298
2931	566	3298
2932	566	3298
2933	567	3298
2934	567	3298
2935	567	3297
2936	567	3297
2937	567	3297
2938	567	3296
2939	568	3296
2940	568	3296
2941	568	3295
2942	568	3295
2943	568	3295
2944	569	3295
2945	569	3295
2946	569	3295
2947	569	3294
2948	569	3294
2949	570	3294
2950	570	3293
2951	570	3293
2952	570	3293
2953	570	3293
2954	570	3292
2955	571	3292
2956	571	3292
2957	571	3292
2958	571	3291
2959	572	3292
2960	572	3293
2961	572	3293
2962	572	3293
2963	573	3293
2964	573	3293
2965	573	3292
2966	573	3292
2967	573	3292
2968	573	3291
2969	574	3291
2970	574	3290
2971	574	3290
2972	574	3290
2973	574	3289
2974	574	3289
2975	574	3289
2976	575	3288
2977	575	3288
2978	575	3288
2979	575	3287
2980	575	3287
2981	575	3286
2982	576	3286
2983	576	3285
2984	576	3285
2985	576	3285
2986	576	3284
2987	576	3284
2988	577	3283
2989	577	3283
2990	577	3283
2991	577	3282
2992	577	3282
2993	577	3281
2994	577	3281
2995	578	3280
2996	578	3280
2997	578	3280
2998	578	3280
2999	578	3280
3000	579	3280
3001	579	3279
3002	579	3279
3003	579	3279
3004	579	3279
3005	580	3278
3006	580	3278
3007	580	3278
3008	580	3277
3009	580	3277
3010	580	3277
3011	581	3277
3012	581	3277
3013	581	3278
3014	581	3277
3015	582	3277
3016	582	3277
3017	582	3276
3018	582	3276
3019	582	3276
3020	582	3275
3021	582	3275
3022	583	3274
3023	583	3274
3024	583	3274
3025	583	3273
3026	583	3273
3027	583	3272
3028	584	3272
3029	584	3272
3030	584	3271
3031	584	3271
3032	584	3270
3033	584	3270
3034	584	3270
3035	585	3269
3036	585	3269
3037	585	3268
3038	585	3268
3039	585	3268
3040	585	3267
3041	586	3267
3042	586	3266
3043	586	3266
3044	586	3266
3045	586	3265
3046	587	3267
3047	587	3267
3048	587	3267
3049	587	3267
3050	588	3267
3051	588	3266
3052	588	3266
3053	588	3266
3054	588	3266
3055	589	3265
3056	589	3265
3057	589	3265
3058	589	3264
3059	589	3264
3060	589	3264
3061	590	3263
3062	590	3263
3063	590	3263
3064	590	3262
3065	590	3262
3066	590	3262
3067	591	3261
3068	591	3261
3069	591	3260
3070	591	3260
3071	591	3260
3072	591	3259
3073	591	3259
3074	592	3259
3075	592	3259
3076	592	3258
3077	592	3258
3078	592	3258
3079	593	3258
3080	593	3258
3081	593	3257
3082	593	3257
3083	593	3257
3084	593	3256
3085	594	3256
3086	594	3256
3087	594	3255
3088	594	3255
3089	594	3255
3090	595	3255
3091	595	3255
3092	595	3254
3093	595	3254
3094	595	3254
3095	595	3253
3096	596	3255
3097	596	3255
3098	596	3255
3099	597	3255
3100	597	3255
3101	597	3255
3102	597	3254
3103	597	3254
3104	598	3254
3105	598	3253
3106	598	3253
3107	598	3253
3108	598	3253
3109	599	3253
3110	599	3253
3111	599	3253
3112	599	3253
3113	599	3253
3114	600	3253
3115	600	3252
3116	600	3252
3117	600	3252
3118	600	3252
3119	601	3251
3120	601	3251
3121	601	3251
3122	601	3250
3123	601	3250
3124	601	3250
3125	602	3250
3126	602	3249
3127	602	3249
3128	602	3250
3129	603	3250
3130	603	3249
3131	603	3249
3132	603	3249
3133	603	3249
3134	603	3248
3135	604	3248
3136	604	3248
3137	604	3248
3138	604	3248
3139	604	3247
3140	605	3247
3141	605	3249
3142	605	3249
3143	606	3249
3144	606	3249
3145	606	3249
3146	606	3249
3147	606	3249
3148	607	3249
3149	607	3249
3150	607	3249
3151	607	3249
3152	608	3248
3153	608	3248
3154	608	3248
3155	608	3248
3156	608	3247
3157	608	3247
3158	609	3247
3159	609	3247
3160	609	3246
3161	609	3246
3162	609	3246
3163	610	3246
3164	610	3245
3165	610	3245
3166	610	3245
3167	610	3245
3168	610	3244
3169	611	3244
3170	611	3244
3171	611	3244
3172	611	3244
3173	611	3244
3174	612	3243
3175	612	3243
3176	612	3243
3177	612	3243
3178	612	3243
3179	613	3242
3180	613	3242
3181	613	3242
3182	613	3242
3183	613	3242
3184	614	3242
3185	614	3241
3186	614	3241
3187	614	3241
3188	614	3240
3189	614	3240
3190	615	3239
3191	615	3239
3192	615	3238
3193	615	3238
3194	615	3238
3195	615	3237
3196	615	3236
3197	616	3236
3198	616	3236
3199	616	3236
3200	616	3235
3201	616	3235
3202	616	3234
3203	616	3234
3204	617	3233
3205	617	3233
3206	617	3233
3207	617	3233
3208	618	3233
3209	618	3234
3210	618	3234
3211	618	3234
3212	618	3233
3213	619	3233
3214	619	3233
3215	619	3232
3216	619	3232
3217	619	3231
3218	619	3231
3219	619	3230
3220	620	3230
3221	620	3229
3222	620	3229
3223	620	3228
3224	620	3228
3225	620	3227
3226	620	3227
3227	621	3226
3228	621	3226
3229	621	3225
3230	621	3225
3231	621	3224
3232	621	3224
3233	621	3224
3234	622	3223
3235	622	3223
3236	622	3223
3237	622	3222
3238	622	3222
3239	622	3221
3240	623	3221
3241	623	3221
3242	623	3221
3243	623	3221
3244	623	3220
3245	623	3220
3246	624	3220
3247	624	3219
3248	624	3219
3249	624	3219
3250	624	3218
3251	624	3218
3252	625	3218
3253	625	3217
3254	625	3217
3255	625	3217
3256	625	3216
3257	625	3216
3258	626	3216
3259	626	3215
3260	626	3215
3261	626	3216
3262	626	3215
3263	627	3215
3264	627	3215
3265	627	3215
3266	627	3215
3267	627	3214
3268	628	3214
3269	628	3214
3270	628	3213
3271	628	3213
3272	628	3213
3273	628	3213
3274	629	3212
3275	629	3212
3276	629	3212
3277	629	3211
3278	629	3211
3279	629	3211
3280	630	3211
3281	630	3210
3282	630	3210
3283	630	3210
3284	630	3209
3285	630	3209
3286	631	3209
3287	631	3208
3288	631	3208
3289	631	3208
3290	631	3208
3291	632	3207
3292	632	3207
3293	632	3207
3294	632	3208
3295	633	3208
3296	633	3208
3297	633	3208
3298	633	3208
3299	634	3209
3300	634	3209
3301	634	3209
3302	634	3209
3303	634	3208
3304	635	3208
3305	635	3208
3306	635	3207
3307	635	3207
3308	635	3207
3309	636	3207
3310	636	3206
3311	636	3206
3312	636	3206
3313	636	3205
3314	636	3205
3315	637	3205
3316	637	3204
3317	637	3204
3318	637	3204
3319	637	3203
3320	637	3203
3321	638	3203
3322	638	3202
3323	638	3202
3324	638	3202
3325	638	3201
3326	638	3201
3327	639	3201
3328	639	3201
3329	639	3200
3330	639	3200
3331	639	3200
3332	639	3199
3333	640	3199
3334	640	3199
3335	640	3198
3336	640	3198
3337	640	3198
3338	640	3197
3339	640	3197
3340	641	3196
3341	641	3196
3342	641	3197
3343	641	3197
3344	642	3197
3345	642	3197
3346	642	3197
3347	642	3196
3348	642	3196
3349	643	3195
3350	643	3195
3351	643	3195
3352	643	3194
3353	643	3194
3354	643	3193
3355	643	3193
3356	644	3193
3357	644	3192
3358	644	3192
3359	644	3191
3360	644	3191
3361	644	3191
3362	645	3190
3363	645	3190
3364	645	3190
3365	645	3189
3366	645	3189
3367	645	3188
3368	645	3188
3369	646	3188
3370	646	3187
3371	646	3187
3372	646	3186
3373	646	3186
3374	646	3186
3375	646	3185
3376	647	3185
3377	647	3184
3378	647	3184
3379	647	3184
3380	647	3184
3381	648	3184
3382	648	3183
3383	648	3183
3384	648	3183
3385	648	3183
3386	648	3183
3387	649	3182
3388	649	3182
3389	649	3182
3390	649	3182
3391	649	3181
3392	650	3181
3393	650	3181
3394	650	3180
3395	650	3180
3396	650	3180
3397	650	3179
3398	650	3179
3399	651	3179
3400	651	3178
3401	651	3178
3402	651	3178
3403	651	3177
3404	651	3177
3405	652	3176
3406	652	3176
3407	652	3176
3408	652	3175
3409	652	3175
3410	652	3175
3411	653	3174
3412	653	3174
3413	653	3174
3414	653	3173
3415	653	3173
3416	653	3173
3417	654	3172
3418	654	3172
3419	654	3172
3420	654	3171
3421	654	3171
3422	654	3171
3423	655	3171
3424	655	3171
3425	655	3170
3426	655	3170
3427	655	3170
3428	655	3169
3429	656	3169
3430	656	3169
3431	656	3168
3432	656	3168
3433	656	3168
3434	657	3168
3435	657	3168
3436	657	3168
3437	657	3168
3438	658	3168
3439	658	3168
3440	658	3168
3441	658	3168
3442	658	3167
3443	658	3167
3444	659	3166
3445	659	3166
3446	659	3166
3447	659	3166
3448	659	3165
3449	659	3165
3450	660	3165
3451	660	3165
3452	660	3165
3453	660	3165
3454	660	3164
3455	661	3164
3456	661	3164
3457	661	3163
3458	661	3163
3459	661	3162
3460	661	3162
3461	661	3161
3462	662	3161
3463	662	3161
3464	662	3161
3465	662	3160
3466	662	3161
3467	663	3161
3468	663	3161
3469	663	3161
3470	663	3161
3471	664	3161
3472	664	3160
3473	664	3160
3474	664	3160
3475	664	3160
3476	664	3160
3477	665	3159
3478	665	3159
3479	665	3159
3480	665	3158
3481	665	3158
3482	666	3158
3483	666	3158
3484	666	3157
3485	666	3157
3486	666	3157
3487	666	3157
3488	667	3156
3489	667	3156
3490	667	3156
3491	667	3155
3492	667	3155
3493	667	3155
3494	668	3155
3495	668	3154
3496	668	3154
3497	668	3154
3498	668	3154
3499	668	3153
3500	669	3153
3501	669	3153
3502	669	3152
3503	669	3152
3504	669	3152
3505	669	3151
3506	670	3151
3507	670	3151
3508	670	3151
3509	670	3151
3510	670	3150
3511	671	3150
3512	671	3150
3513	671	3150
3514	671	3150
3515	672	3150
3516	672	3150
3517	672	3151
3518	672	3151
3519	673	3151
3520	673	3151
3521	673	3151
3522	673	3151
3523	673	3150
3524	674	3150
3525	674	3150
3526	674	3149
3527	674	3149
3528	674	3149
3529	674	3148
3530	675	3148
3531	675	3148
3532	675	3147
3533	675	3147
3534	675	3147
3535	675	3146
3536	676	3146
3537	676	3146
3538	676	3145
3539	676	3145
3540	676	3145
3541	676	3145
3542	677	3144
3543	677	3144
3544	677	3143
3545	677	3143
3546	677	3143
3547	677	3143
3548	678	3145
3549	678	3144
3550	678	3144
3551	679	3144
3552	679	3145
3553	679	3145
3554	680	3146
3555	680	3146
3556	680	3146
3557	680	3146
3558	681	3146
3559	681	3146
3560	681	3145
3561	681	3145
3562	681	3145
3563	682	3145
3564	682	3146
3565	682	3145
3566	682	3145
3567	682	3145
3568	683	3145
3569	683	3144
3570	683	3144
3571	683	3144
3572	683	3143
3573	684	3143
3574	684	3143
3575	684	3143
3576	684	3143
3577	684	3142
3578	684	3142
3579	685	3142
3580	685	3142
3581	685	3141
3582	685	3141
3583	685	3141
3584	685	3140
3585	686	3140
3586	686	3140
3587	686	3140
3588	686	3140
3589	687	3141
3590	687	3141
3591	687	3140
3592	687	3141
3593	688	3141
3594	688	3140
3595	688	3140
3596	688	3140
3597	688	3139
3598	688	3139
3599	689	3139
3600	689	3138
3601	689	3138
3602	689	3138
3603	689	3137
3604	689	3137
3605	690	3137
3606	690	3136
3607	690	3136
3608	690	3135
3609	690	3135
3610	690	3135
3611	690	3134
3612	691	3134
3613	691	3134
3614	691	3133
3615	691	3133
3616	691	3132
3617	691	3132
3618	691	3132
